id;label;teks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;negatif;Sedikit waktu yang kau miliki luangkanlah untukku harap secepatnya datangi aku sekali ini ku mohon padamu ada yang ingin ku sampaikan sempatkanlah hampa kesal dan amarah seluruhnya ada di benakku andai seketika hati yang tak terbalas oleh cintamu kuingin marah melampiaskan tapi ku hanyalah sendiri disini ingin ku tunjukkan pada siapa saja yang ada bahwa hatiku kecewa sedetik menunggumu disini seperti seharian berkali ku lihat jam di tangan demi membunuh waktu aku lihat tanda kehadiranmu yang semakin meyakini ku kau tak datang hampa kesal dan amarah seluruhnya ada di benakku andai seketika hati yang tak terbalas oleh cintamu kuingin marah melampiaskan tapi ku hanyalah sendiri disini ingin ku tunjukkan pada siapa saja yang ada bahwa hatiku kecewa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;neagtif;Namaku Bento rumah real estate Mobilku banyak harta berlimpah Orang memanggilku bos eksekutif Tokoh papan atas atas segalanya Wajahku ganteng banyak simpanan Sekali lirik oke sajalah Bisnisku menjagal jagal apa saja Yang penting aku senang aku menang Persetan orang susah karena aku Yang penting asyik Sekali lagi Khotbah soal moral omong keadilan Sarapan pagiku Aksi tipu tipu lobying dan upeti Wow jagonya Maling kelas teri bandit kelas coro Itu kantong sampah Siapa yang mau berguru datang padaku Sebut tiga kali namaku Bento Bento Bento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;negatif;Ada yang benci dirinya Ada yang butuh dirinya Ada yang berlutut mencintainya Ada pula yang kejam menyiksa dirinya Ini hidup wanita si kupu kupu malam Bekerja bertaruh seluruh jiwa raga Bibir senyum kata halus merayu memanja Kepada setiap mereka yang datang Dosakah yang dia kerjakan Sucikah mereka yang datang Kadang dia tersenyum dalam tangis Kadang dia menangis di dalam senyuman apa yang terjadi terjadilah Yang dia tahu Tuhan penyayang umatNya apa yang terjadi terjadilah Yang dia tahu hanyalah menyambung nyawa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;negatif;Denting piano Kala jemari menari Nada merambat pelan Di kesunyian malam Saat datang rintik hujan Bersama sebuah bayang Yang pernah terlupakan Hati kecil berbisik Untuk kembali padanya Seribu kata menggoda Seribu sesal di depan mata Seperti menjelma Waktu aku tertawa Kala memberimu dosa Oh maafkanlah Oh maafkanlah Rasa sesal di dasar hati Diam tak mau pergi Haruskah aku lari dari kenyataan ini Pernah ku mencoba tuk sembunyi Namun senyummu tetap mengikuti Hati kecil berbisik Untuk kembali padanya Seribu kata menggoda Seribu sesal di depan mata Seperti menjelma Waktu aku tertawa Kala memberimu dosa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;negatif;Waktu kau lewat aku sedang mainkan gitar Sebuah lagu yang kunyanyikan tentang dirimu Seperti kemarin kamu hanya lemparkan senyum Lalu pergi begitu saja bagai pesawat tempur Hei kau yang manis singgahlah dan ikut bernyanyi Sebentar saja nona sebentar saja hanya sebentar Rayuan mautku tak membuat kau jadi galak Bagai seorang diplomat ulung engkau mengelak Kalau saja aku bukanlah penganggur sudah kupacari kau Jangan bilang tidak bilang saja iya Iya lebih baik daripada kau menangis Penguasa penguasa berilah hambamu uang Beri hamba uang Beri hamba uang Penguasa penguasa berilah hambamu uang Beri hamba uang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;negatif;Apa salah dan dosaku sayang Cinta suciku kau buang buang Lihat jurus yang kan kuberikan Jaran goyang jaran goyang Sayang janganlah kau waton serem Hubungan kita semula adem Tapi sekarang kecut bagaikan asem Semar mesem semar mesem Jurus yang sangat ampuh teruji terpercaya Tanpa anjuran dokter tanpa harus muter muter Cukup siji solusinya pergi ke mbah dukun saja Langsung sambat Mbah saya putus cinta Kalau tidak berhasil pakai jurus yang kedua Semar mesem namanya jaran goyang jodohnya Cek rodok ndaget syarate penting dilakoni wae Ndang dicobo mesti kasil terbukti khasiate genjrot Dam du di dam aku padamu I love you I cant stop loving you Oh darling Jarang goyang menunggumu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;negatif;Kekasihku bawa daku Di dalam pelukmu malam ini Sepi malam menghantui Sendiri terkurung di kamar ini Jangan kau biarkan rinduku membeku Tanpa kehangatan darimu malam ini Kekasihku bawa daku Di dalam pelukmu malam ini Selimut pun tak mampu menghangatkan tubuhku Hanya pelukmu sayang selimut malamku Bantal guling pun tak akan dapat menghiburku Hanya belaimu sayang pengantar tidurku Datanglah datanglah sayang malam ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;negatif;Hei  sayangku Hari ini aku syantik Syantik bagai bidadari Bidadari di hatimu Hei sayangku Perlakukanlah diriku Seperti seorang ratu Kuingin dimanja kamu Hei sayangku Hari ini aku syantik Syantik bagai bidadari Bidadari di hatimu Hei sayangku Perlakukanlah diriku Seperti seorang ratu Kuingin dimanja kamu Emang lagi manja Lagi pengen dimanja Pengen berduaan dengan dirimu saja Emang lagi syantik Tapi bukan sok syantik Syantik syantik gini hanya untuk dirimu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;negatif;Ku tak mau cintaku dikocok kocok aah Ku tak ingin sayangku dikocok kocok Seperti arisan nunggu giliran Aduh aduh aduh aduh aduh Mana tahan aah Yang ku mau cintamu hanya padaku ouh Yang ku ingin sayangmu satu untukku Tiada yang lain cinta yang lain Aduh aduh aduh aduh aduhKu tak mau aah Dikocok kocok Dikocok kocok Dikocok kocok Bila arisan dikocok sudah pasti menang tapi nunggu giliran Tapi cinta dan sayangku ku tak mau tak mau tak mau tak mau dikocok kocok aah dikocok kocok ah Ku tak mau cintaku dikocok kocok aah Disayang sayang dimanja manja aku mau Jadi pacarmu jadi kasihmu ho ho ho Tetapi bila dikocok kocok cintaku Ogah ah ogah Aku tak mau ho ho ho Cinta bukan untuk mainan Ku tak mau disamakan dengan arisan dikocok kocok baru keluar auu ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;negatif;Kamu nguwik uwik hatiku Tanpa ada mantranya cinta Kamu nguwik uwikhatiku Tanpo pelet tresno soyo kelet Kamu nguwik uwik hatiku Tanpa ada mantranya cinta Kamu nguwik uwikhatiku Tanpo pelet tresno soyo kelet Uwik uwik Wik wik wik wik wik Wik wik wik wik wik Wik wik wik wik wik wik Bim bimsalabim abrakadabra Cintaku gila Gak pakai mantra dan guna guna Bikin aku terperdaya Jarene yen jodoh kui ono dalane Senadyan akeh cobaane Percaya setia itu jadi resep utama Yang membikin uwik uwik cinta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;negatif;Sayangku aku butuh konco turu yang ku peluk ning sandingku cintaku aku butuh konco turu sing tak sanding ning kamarku bukan bantal bukan guling tapi guling yang ada nyawanya aku ra biso turu yen ra nyanding sliramu remuk rasane ati tansah ngelayung suwung rino kelawan bengi uripku tansah sepi tanpo sliramu wong bagus gantilane ati aku mung biso dedungo marang kersane Gusti mugo kowe lan aku bakal iso sawiji urip sesandingan bebarengan bangun katresnan dadi konco turu nganti tekan anak putu telah lama aku sendirian hidup sepi tiada berteman rindu ini telah lama terpendam kapan bisa tuk dapat meminang jangan bimbang dan jangan kau ragu cepat kita pergi ke penghulu aku akan datang melamarmu kita berdua jadi konco turu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;negatif;Atiku rasane loro Nyawang kowe rabi karo wong liyo Nangis getih eluhku remuk ajur rosoku Kowe tego ninggal aku Opo iki wes dalane Kudu pisah kelangan tresnane Kudu kuat atiku kudu kuat batinku Senajan nyekso tresnoku Mas opo kowe lali karo sumpah janjimu Biyen bakal ngancani urip tekan matiku Pancene kowe tego medot tali asmoro Rabi karo wong liyo mblenjani tresnoku nelongso Mbiyen tak tandur pari tukule suket teki Wes kadung tak pacari malah ditinggal rabi Kowe tego nglarani mblenjani janji suci Ning solo kembange ilang wong tresno wani kelangan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;negatif;Aku tak sing ngalah Trimo mundur timbang loro ati Tak oyako wong kowe wis lali Ora bakal bali Paribasan awak urip kari balung Lilo tak lakoni Jebule janjimu jebule sumpahmu Ra biso digugu Wong salah ora gelem ngaku salah Suwe-suwe sopo wonge sing betah Mripatku uwis ngerti sak nyatane Kowe selak golek menangmu dewe Tak tandur pari jebul tukule malah suket teki Paribasan awak urip kari balung Lilo tak lakoni Jebule janjimu jebule sumpahmu Ra biso digugu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;negatif;Paijo Paijo ditinggalke bojone Jarene ra kuat ngeragati wedak pupure Paijo Paijo ditinggalke bojone Jarene ra kuat ngeragati wedak pupure Paijo mumet ndase Minggat dadi TKW Paijo loro ati Jarene ora kuat Jo Paijo opo koe ra kroso Saben dino kowe dadi omongane tonggo Jo Paijo opo koe ra isin Saben ketemu konco koncomu kabeh mbatin Opo mbiyen koe ora kelingan Naliko ngucap janji pas dadian Jare bakal ngopeni sak lawase Eee saiki malah mbok siak siakke Paijo Paijo ditinggalke bojone Jarene ra kuat ngeragati wedak pupure Paijo Paijo ditinggalke bojone Jarene ra kuat ngeragati wedak pupure Opo mbiyen koe ora kelingan Naliko ngucap janji pas dadian Jare bakal ngopeni sak lawase Eee saiki malah mbok siak siakke Kerjomu tura turu mongan mangan mrono mrene Dolan nganti lali omah ra pekewuh tonggone Ra peduli bojomu sing kleleran ning omah Durung mangan amargo ora isoh tuku beras sak lawuhe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;negatif;e e e e bang jono kenapa kau tak pulang pulang pamitnya pergi cari uang tapi kini malah menghilang e e e e bang jono sungguh kau tak pernah berubah kau obral janji tinggal janji sungguh zaskia sakit hati kau bilang padaku baik baik sayang abang pasti cepat pulang kau janjikan aku sebongkah berlian sesuap nasi pun jarang dulu kau janji bawa berlian untuk ku sehari makan sekali pun tak tentu kau bilang inilah kau bilang itulah bosan dengan alasanmu kau pikir hidup ini cuma makan batu kau pikir anakmu tak butuh susu susu yang inilah susu yang itulah susa susi susi susa Hanya kau bilang padaku baik baik sayang abang pasti cepat pulang kau janjikan aku sebongkah berlian sesuap nasi pun jarang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;negatif;Satu jam saja Satu jam saja Aku sayang jantungku deg degan Waktu kamu peluk diriku Aku sayang badanku gemetaran Waktu kamu kecup keningku Satu jam saja bercumbu denganmu Satu jam saja ku dimanjakanmu Satu jam saja ku bercumbu rayu Satu jam saja bercinta denganmu Aku disentuhnya aku dibuainya Aku diciumnya aku dipeluknya Aku dicumbunya aku dirayunya Satu jam saja oh mesranya Aku sayang jantungku deg degan Waktu kamu peluk diriku Aku sayang badanku gemetaran Waktu kamu kecup keningku Satu jam saja bercumbu denganmu Satu jam saja ku dimanjakanmu Satu jam saja ku bercumbu rayu Satu jam saja bercinta denganmu Aku disentuhnya aku dibuainya Aku diciumnya aku dipeluknya Aku dicumbunya aku dirayunya Satu jam saja oh mesranya Satu jam saja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;negatif;Ku bersabar dan hanya bisa pasrah Aku menangis menahan sakit Engkau pergi demi sesuap nasi Dan kau kembali membawa luka Khianati pengorbananku Bang Toyib Bang toyib sudah Kawin Lagi Lama tak pulang Malah bawa istri baru Bang Toyib Bang toyib minta Kawin Lagi Tak pernah puas Walau punya istri dua Bang Toyib Semoga bang toyib bertobat Segera bang toyib istighfar Ku bersabar dan hanya bisa pasrah Aku menangis menahan sakit Engkau pergi demi sesuap nasi Dan kau kembali membawa luka Khianati pengorbananku Bang Toyib Bang toyib sudah Kawin Lagi Lama tak pulang Malah bawa istri baru Bang Toyib;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;negatif;Koyo ngene rasane wong kang nandang kangen Rino wengi atiku rasane peteng Tansah kelingan kepingin nyawang Sedelo wae uwis emoh tenan Cidro janji tegane kowe ngapusi Nganti sprene suwene aku ngenteni Nangis batinku nggrantes uripku Teles kebes netes eluh neng dadaku sakno sakno Dudu klambi anyar sing nang njero kamar Nanging bojo anyar sing mbok pamerke aku Dudu wangi mawar sing tak sawang nang mripatku Nanging kowe lali nglarani wong koyo aku Neng opo seneng aku yen mung gawe laraku Pamer bojo anyar neng ngarepku ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;negatif;Mengapa kau menjauhiku Mengapa kau meninggalkanku Ternyata kamu selingkuh Selingkuh di belakangku Lalu apa kau memanggilku ooo Tiba tiba kau minta maaf padaku Aku ingin engkau pergi Dalam hidupku tanpa dirimu Tapi ku tak rela Meninggalkan dirimu sayang Mengapa kau menjauhiku Mengapa kau meninggalkanku Ternyata kamu selingkuh Selingkuh di belakangku Lalu apa kau memanggilku Tiba tiba kau minta maaf padaku Aku ingin engkau pergi  Dalam hidupku tanpa dirimu Tapi ku tak rela Meninggalkan dirimu sayang Lalu apa kau memanggilku Tiba tiba kau minta maaf padaku Aku ingin engkau pergi Dalam hidupku tanpa dirimu Tapi ku tak rela Meninggalkan dirimu sayang Aku ingin engkau pergi Dalam hidupku tanpa dirimu Tapi ku tak rela Meninggalkan dirimu sayang Mengapa kamu selingkuh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;negatif;Kucoba coba melempar manggi Manggis kulempar mangga kudapat Kucoba coba melamar gadis Gadis kulamar janda kudapat Jamane jamane jaman Edan Wong tuwo rabi perawan Prawane yen bengi nangis wae Amargo wedi karo manuke Manuke manuke cucak rowo Cucak rowo dowo buntute Buntute sing akeh wulune Yen digoyang ser ser aduh enake Kucoba coba melempar manggis Manggis kulempar mangga kudapat Kucoba coba melamar gadis Gadis kulamar janda kudapat Jamane jamane jaman edan Wong tuwo rabi perawan Prawane yen bengi nangis waeAmargo wedi karo manuke Manuke manuke cucak rowo Cucak rowo dowo buntute Buntute sing akeh wulune Yen digoyang ser ser aduh enake;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;negatif;Wakuncar Bila malam malam minggu tiba Anak muda mengatur rencana Pacar yang mana Yang mana mana giliran jumpa Bila malam malam minggu tiba Anak muda mengatur rencana Wakuncar waktu kunjung pacar Wakuncar cari cari pacar Wakuncar waktu kunjung pacar Wakuncar cari cari pacar Wakuncar ho Wakuncar ho;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;negatif;Dasar kau buaya buntung tung pacaran kau itung itung tung dasar kau buaya buntung mencari untung Kamu datang cuma bawa cinta ta kamu datang cuma bawa sayang yang apa aku harus makan cinta dasar buaya buaya buntung buntung dong Dasar kau buaya buntung tung pacaran kau itung itung tung dasar kau buaya buntung mencari untung Mau makan mau makan mau makan maunya dibeliin mau minum mau minum mau minum maunya diambilin mau pergi mau pergi jalan jalan maunya dibayarin minta ini minta itu minta anu maunya diturutin Punya pacar cuma modal dengkul tiap hari ngomongnya sebakul punya pacar cuma cari untung memang dasar kau buaya buntung Dasar kau buaya buntung tung pacaran kau itung itung tung dasar kau buaya buntung mencari untung Mau makan mau makan mau makan maunya dibeliin mau minum mau minum mau minum maunya diambilin mau pergi mau pergi jalan jalan maunya dibayarin minta ini minta itu minta anu maunya diturutin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;negatif;Sungguh aku tak menyangka goyangan jadi cerita karena aku bergoyang sambil berdendang Berita kemana mana tersebar lewat media Tivi koran dan radio selalu ada Jangan cepat percaya aku pun tahu aturannya Tari Jaipong joged India goyang dangdutan itu mah biasa Gosip goyang gosip Goyanganku katanya terlalu nyentrik Gosip Goyang gosip Bawalah saja aturanmu sendiri Tinggal terserah yang memandang aku disini berdendang goyang pinggul irama gendang saya menghibur anda pun senang Tari Jaipong joged India goyang dangdutan itu mah biasa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;negatif;Ketika badai melanda hidupku kau datang dengan kelembutanmu semua luka dan duka hatiku kau balut dengan kelembutan mu senyumu bak sinar mentari Yang menguak kabut di hatiku Pengertianmu bak lautan biru curahan perasaan hatiku ini Tetapi kita pun menyadari tak mungkin untuk dapat bersatu cincin yang menghiasi di jari manismu adalah dinding pemisah hati kita akankah kita terus begini terbuai mimipi mimpi indah yang tiada pasti mengapakah kita harus berjumpa saat diriku tengah berdua biarlah semua hanya dalam anganku tak mungkin dapat melupakan mu sejak mula aku telah tahu tiada mungkin kta bersatu tapi mengapa di setiap waktu bayangan mu selalu dipelupuk mataku Tetapi kita pun menyadari tak mungkin untuk dapat bersatu cincin yang menghiasi di jari manismu adalah dinding pemisah hati kita akankah kita terus begini terbuai mimipi mimpi indah yang tiada pasti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;negatif;Kata katanya selangit Tersenyum penuh misteri Matanya membikin ngeri Semua gadis gadis remaja Gaya lelaki katanya semua begitu Dia bilang aku cantik Diapun bilang ku menarik Dia bilang body ku asik Hingga dada ini deg deg an Mulut lelaki katanya selalu begitu Apalagi dia yang masih suka Dengan gadis remaja Engkau lupakan anak cucumu Hanya demi kenikmatan Harga dirimu bahkan terbuang Yang ada hanya rayuan Mengaku bujangan Kepada tiap wanita Ternyata cucunya segudang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;negatif;Tak sengaja lewat depan rumahmu Ku melihat ada tenda biru Dihiasi indahnya janur kuning Hati bertanya Pernikahan siapa Tak percaya tapi ini terjadi Kau bersanding duduk di pelaminan Air mata jatuh tak tertahankan Kau khianati cinta suci ini Tanpa undangan diriku kau lupakan Tanpa putusan diriku kau tinggalkan Tanpa bicara kau buat ku kecewa Tanpa berdosa kau buat ku merana Ku tak percaya dirimu tega Nodai cinta khianati cinta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;negatif;Jangan kau tanya lagi Mengapa memerah mataku ini Coba coba jawab sendiri Mengapa air hujan turun ke bumi Jauh kapal berlayar Singgah di dermaga walau sebentar Tidak tidak seperti kamu Pergi keseberang sudah tak ingat pulang Bukan materi obat dihati Aku inginkan kasih sayang Pandai dirimu meyimpan dia Jangan kau anggap mataku buta Burung saja terbang tak lupa pulang Ingat sangkar anak istri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;negatif;Mana mungkin ikan dapat berenang Bila tak ada air didalam kolam Mana mungkin kita terus bersatu Bila cinta dan sayang kini membeku Cukup sudah kita berumah tangga Kau yang selalu menyakiti hatiku Cukup sudah semua derita ini Biarkanlah kupilih jalan hidupku Relakanlah aku pergi darimu Jangan lagi kau ganggu diriku Relakanlah aku pergi darimu Bersama si buah hatiku Oh Tuhan Lindungilah aku Cukup sudah kita berumah tangga Kau yang selalu menyakiti hatiku Cukup sudah semua derita ini Biarkanlah kupilih jalan hidupku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;negatif;Mungkin diriku harus pergi Selamanya darimu Atau ku harus mengakhiri Cinta ini kepadamu Kini cintaku telah kau bagi Tak sanggup kuhadapi semua ini Aku tak biasa bila tiada kau di sisiku Aku tak biasa bila ku tak mendengar suaramu Aku tak biasa bila tak memeluk dirimu Aku tak biasa bila ku tidur tanpa belaianmu Aku tak biasa Aku tak biasa Kucoba untuk terus berlalu Dari hatimu namun tak bisa Bayangan itu sering mengganggu Dalam tidurku ku menangis Kini cintaku telah kau bagi Tak sanggup kuhadapi semua ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;negatif;Dahulu terasa indah Tak ingin lupakan Bermesraan selalu jadi Satu kenangan manis Tiada yang salah Hanya aku manusia bodoh Yang biarkan semua Ini permainkanku Berulang ulang kali Mencoba bertahan sekuat hati Layaknya karang yang dihempas sang ombak Jalani hidup dalam buai belaka Serahkan cinta tulus di dalam takdir Tak ayal tingkah lakumu Buat ku putus asa Kadang akal sehat ini Tak cukup membendungnya Hanya kepedihan Yang selalu datang menertawakanku Dia belahan jiwa Tega menari indah di atas tangisanku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;negatif;Separuh nafasku Terbang bersama dirimu Saat kau tinggalkanku Salahkanku Salahkah aku Bila aku bukanlah Seperti aku yang dahulu Ada makna tergali dari sini Dari pertikaian yang terjadi Kau hancurkan diriku Bila kau tinggalkan aku Kau dewiku Kembalilah padaku Bawa separuh nafasku Kau dewiku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;negatif;Seribu wanita Yang pernah singgah Hanya datang dan pergi Dan tak ada hati Kau pun datang Ada yang berbeda Mengapa begini Apa yang terjadi Tak pernah sebelumnya Tak pernah ku duga Ku akui ku main hati Ku tak bisa Untuk memungkiri Ku main hati Bersamamu ku rasakan Yang tak pernah kurasakan Sebelumnya Pencarianku berakhir Karna ku tlah temukan Dirimu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;negatif;Kan selalu kurasa hadirmu Antara ada dan tiada Setiap ku melihatmu Ku terasa di hati Kau punya segalanya Yang aku impikan Dan anganku tak henti Bersajak tentang bayangmu Walau kutahu Kau tak pernah anggap ku ada Ku tak bisa menggapaimu Takkan pernah bisa Walau sudah letih aku Tak mungkin lepas lagi Kau hanya mimpi bagiku Tak untuk jadi nyata Dan segala rasa buatmu Harus padam dan berakhir Dan anganku tak henti Bersajak tentang bayangmu Walau kutahu Kau tak pernah anggap ku ada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;negatif;Sekian lama kita bersama Ternyata kau juga sama saja Kau kira kupercaya semua Segala tipu daya Oh percuma Kau buat sempurna Awalnya berakhir bencana Selamat tinggal sayang Bila umurku panjang Kelak ku kan datang tuk buktikan Satu balas kan kau jelang Jangan menangis sayang Kuingin kau rasakan Pahitnya terbuang sia sia Memang kau pantas dapatkan Akhirnya usai sudah semua Ku dapat tertawa bahagia Selalu tampak indah Awalnya berakhir bencana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;negatif;Jika dia cintaimu Melebihi cintaku padamu Aku pasti rela untuk melepasmu Walau ku tau ku kan terluka Jikalau semua berbeda Kau bukanlah orang yang kupuja Tetapi hatiku telah memilih mu Walau kau tak mungkin tinggalkannya Jadikan aku yang kedua Buatlah diriku bahagia Walau pun kau takkan pernah Kumiliki selamanya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;negatif;Ampun aduh ampun Sudah lega dan menggoda kepadaku Kerlingan mata nakalmu Trus memandang dan merayu kepadaku Kuhanya bisa menahan perasaan Tolonglah semoga ini bukanlah mimpi disiang bolong Tolonglah tolonglah ibu Aku jadi seperti orang yang bloon Kuhanya bisa menahan perasaan Semua karena kelakuan nakalmu Panas panas panas Panas badan ini Pusing pusing pusing Pusing kepala ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;negatif;Mati laju darahku memang kau racun Takluk sudah hebatku Takluk sudah hebatku Memang kau racun Wanita racun dunia Karna dia butakan semua Hilang akal sehatku Hilang akal sehatku Hilang akal sehatku Memang kau racun Wanita racun dunia Karna dia butakan semua Wanita racun dunia Apa daya itu adanya Mati laju darahku Takluk sudah hebatku Hilang akal sehatku Hilang akal sehatku Memang kau racun Mati laju darahku Takluk sudah hebatku Hilang akal sehatku Hilang akal sehatku Memang kau racun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;negatif;Setiap ada kamu mengapa jantungku Berdetak lebih kencang seperti genderang mau perang Setiap ada kamu mengapa darahku Mengalir lebih cepat dari hujung kaki ke hujung kepala Setiap ada kamu otakku berfikir Bagaimana caranya untuk berdua bersama kamu Aku sedang ingin bercinta karena Mungkin ada kamu di sini aku ingin Setiap ada kamu mengapa jantung ini Berdetak lebih kencang Seperti genderang mau perang Setiap ada kamu mengapa darah ini Mengalir lebih kencang dari hujung kaki ke hujung kepala Di setiap ada kamu mengapa jantungku berdetak Berdetak dengan lebih kencang seperti genderang mau perang Di setiap ada kamu mengapa darahku mengalir Mengalir lebih cepat dari hujung kaki ke hujung kepala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;negatif;Papa memang harus begini Sering bikin sakit hati Papa ga pulang beibeh Papa ga bawa uang beibeh Papa mungkin seminggu di bali Nyari panggung sana sini Papa ga pulang beibeh Papa ga bawa uang beibeh Bukan alasan tuk lari Itu tuntutan profesi Papa ga pulang beibeh Papa ga bawa uang beibeh Mama please please dont be angry Im promises you sorry i love beibeh Papa ga pulang beibeh Papa ga bawa uang beibeh Pengen kayak Bon Jovi Rock star yang sayang istri Mama aku di sini Memelukmu lagi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;negatif;Lihat senyum manis di atas bibir bergincu Kerdip mata merayu jelas coba mengganggu Tawa renyah terpasang bukan tanpa tujuan Satu korban terjerat itulah harapan Wangi parfum semerbak membius pusat syaraf Hadirkan bayangan tuk lepas keresahan Bergejolak semua coba berontak Ketika tak kuasa langsung kulari mengelak Entah sampai kapan Kau mampu bertahan Hindari kenyataan Entah sampai kapan Kau mampu bertahan Mungkinkah terpikir Lepas belenggu hitam Hidup memang selalu penuh dengan warna warni Bila terjebak sulit untuk coba keluar Semua pasti ada jalan keluar Cobalah berusaha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;negatif;Rasa rasanya aku telah keliru Memilih kamu sebagai kekasihku Cintamu palsu sayangmu semu Bermain dan permainkan aku Seperti ular seperti ular Yang sangat berbisa sangat berbisa Suka memangsa suka memangsa Diriku tergigit cinta Aku tertipu aku terjebak Aku terperangkap muslihatmu Aku tertipu aku terjebak Aku terperangkap muslihatmu Bisa bisanya aku tekena Bisa bisanya aku terlena Rupa rupanya kau berbahaya Rupa rupanya kau sama Seperti ular seperti ular Yang sangat berbisa sangat berbisa Suka memangsa suka memangsa Diriku tergigit cinta Aku tertipu aku terjebak Aku terperangkap muslihatmu Aku tertipu aku terjebak Aku terperangkap muslihatmu Aku tertipu aku terjebak Aku terperangkap muslihatmu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;negatif;Ku ingin tau kau harus mau Ku ingin kau begitu agar kau tau Jadilah engkau milikku selalu utuh Tanpa tersentuh cuma aku Bila ku mati kau juga mati Walau tak ada cinta sehidup semati Jadilah engkau milikku selalu utuh Tanpa tersentuh cuma aku Mengapa aku begini Jangan kau mempertanyakan Bila ku mati kau juga mati Walau tak ada cinta sehidup semati mengapa aku begini jangan kau mempertanyakan mengapa aku begini jangan kau mempertanyakan mengapa aku begini jangan kau mempertanyakan Bila ku mati kau juga mati Walau tak ada cinta sehidup semati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
